ID,kmeans_cluster2,kmeans_cluster3,kmeans_cluster4,kmeans_cluster5,kmeans_cluster6,kmeans_cluster7,kmeans_cluster8,kmeans_cluster9,kmeans_cluster10
1360,1,0,3,4,1,0,1,8,9
1364,1,0,3,4,1,0,1,0,1
1373,1,0,3,4,1,0,1,0,1
1377,1,0,3,4,1,0,1,0,1
1378,1,2,1,3,3,4,3,3,4
1381,1,0,3,2,1,0,1,0,8
1382,1,0,3,2,1,0,1,0,8
1384,1,0,3,4,1,0,1,8,9
1385,1,0,3,4,1,0,1,0,1
1386,1,0,3,4,1,0,1,0,1
1391,0,1,0,0,4,1,4,1,2
1392,0,1,0,0,4,1,4,1,2
1393,1,0,3,4,1,0,1,0,1
1395,1,0,3,4,1,0,1,0,1
1398,1,0,3,4,1,0,1,0,1
1401,1,2,1,3,2,6,7,5,3
1406,0,1,0,0,4,1,4,1,2
1408,0,1,0,0,0,1,2,2,7
1410,0,1,0,0,0,1,2,2,7
1411,1,0,3,4,1,0,1,0,1
1412,0,1,0,0,4,1,4,1,2
1414,0,1,0,0,4,1,4,1,2
1417,1,0,2,1,1,0,1,8,9
1419,1,0,3,4,1,0,1,0,1
1420,0,1,0,0,4,1,4,1,2
1421,1,0,2,1,1,5,0,6,6
1424,1,0,3,4,1,0,1,0,1
1426,1,0,3,2,1,0,1,0,8
1427,1,0,3,4,1,0,1,0,1
1433,1,0,3,4,1,0,1,0,1
1437,1,0,3,4,1,0,1,0,1
1439,1,0,2,1,5,3,5,4,5
1440,1,0,3,2,1,0,1,8,8
1441,1,0,3,4,1,0,1,0,1
1442,0,1,0,0,4,1,4,1,2
1444,1,0,3,4,1,0,1,0,1
1447,0,1,0,0,4,1,4,1,2
1448,1,0,3,4,1,0,1,8,9
1449,0,1,0,0,4,1,4,1,2
1450,1,0,3,2,1,0,1,0,8
1451,0,1,0,0,0,1,2,2,7
1452,0,1,0,0,4,1,4,1,2
1454,0,1,0,0,4,1,4,1,2
1455,0,1,0,0,4,1,4,1,2
1457,1,0,3,4,1,0,1,0,1
1464,1,0,3,4,1,0,1,0,1
1465,0,1,0,0,0,1,2,2,7
1468,1,0,3,4,1,0,1,8,9
1472,1,0,3,4,1,0,1,0,1
1474,1,0,3,4,1,0,1,8,9
1475,1,0,3,4,1,0,1,0,1
1478,0,1,0,0,4,1,4,1,2
1479,1,0,3,4,1,0,1,0,1
1480,1,0,2,1,5,3,5,4,5
1483,1,0,3,4,1,0,1,0,1
1484,1,0,3,4,1,0,1,0,1
1487,1,0,3,2,1,0,1,0,8
1488,1,0,2,1,5,3,5,4,5
1489,1,2,1,3,2,6,7,5,3
1492,1,0,3,4,1,0,1,0,1
1495,0,1,0,0,4,1,4,1,2
1496,1,0,3,4,1,0,1,0,1
1497,1,0,3,4,1,0,1,0,1
1498,1,0,3,4,1,0,1,0,1
1499,1,0,3,4,1,0,1,0,1
1501,0,1,0,0,4,1,4,1,2
1502,1,0,3,4,1,0,1,0,1
1503,0,1,0,0,4,1,4,1,2
1505,1,0,3,2,1,0,1,8,9
1507,1,0,2,1,5,3,5,4,5
1508,1,0,3,4,0,2,6,7,0
1510,1,0,3,4,1,0,1,0,1
1511,1,0,3,2,1,0,1,0,8
1513,1,0,3,2,1,0,1,0,8
1515,1,0,3,4,1,0,1,0,1
1516,1,0,3,4,1,0,1,0,1
1517,0,1,0,0,4,1,4,1,2
1519,0,1,0,0,4,1,4,1,2
1521,1,0,3,2,1,0,1,0,8
1523,1,0,3,4,1,0,1,0,1
1524,1,2,1,3,2,6,7,5,3
1527,1,0,3,4,1,0,1,8,9
1528,1,0,3,4,0,2,6,7,0
1531,1,0,3,2,1,0,1,0,8
1534,1,0,2,1,5,3,5,4,5
1535,0,1,0,0,0,1,2,2,7
1536,1,2,1,3,3,4,3,3,4
1538,1,0,2,1,5,3,5,4,5
1539,1,0,3,4,1,0,1,0,1
1540,1,0,3,4,1,0,1,0,1
1541,1,2,1,3,2,6,7,5,3
1543,1,2,1,3,2,6,7,5,3
1547,1,2,1,3,2,6,7,5,3
1548,0,1,0,0,0,1,2,2,7
1550,1,0,3,4,1,0,1,0,1
1553,1,0,3,4,1,0,1,0,1
1554,1,0,3,4,1,0,1,0,1
1557,1,0,3,4,1,0,1,0,1
1559,1,0,3,2,1,0,1,0,8
1564,1,0,2,1,1,5,0,6,6
1565,0,1,0,0,4,1,4,1,2
1567,0,1,0,0,0,1,2,2,7
1569,1,0,3,2,1,0,1,0,8
1571,1,0,3,4,1,0,1,8,9
1572,1,0,2,1,5,3,5,4,5
1573,0,1,0,0,4,1,4,1,2
1574,1,0,3,4,1,2,6,7,0
1576,1,0,3,4,1,0,1,8,9
1578,1,0,3,4,1,0,1,0,1
1580,1,0,3,4,1,0,1,8,9
1583,1,2,1,3,2,6,7,5,3
1584,0,1,0,0,4,1,4,1,2
1588,0,1,0,0,0,1,2,2,7
1589,1,0,3,4,1,0,1,0,1
1590,1,0,3,4,1,0,1,8,9
1591,0,1,0,0,0,1,2,2,7
1592,1,0,3,4,1,0,1,8,9
1594,1,0,3,4,1,0,1,8,9
1595,1,0,3,4,1,0,1,0,1
1596,0,1,0,0,4,1,4,1,2
1598,1,0,3,4,1,0,1,0,1
1600,0,1,0,0,4,1,4,1,2
1601,1,0,3,4,1,0,1,0,1
1602,1,0,2,1,5,3,5,4,5
1603,1,0,3,4,1,0,1,0,1
1604,1,0,3,2,1,0,1,0,8
1605,1,0,3,4,1,0,1,0,1
1606,0,1,0,0,0,1,2,2,7
1607,1,0,3,4,1,0,1,0,1
1610,1,0,3,4,1,0,1,0,1
1611,1,0,3,4,1,0,1,0,1
1613,1,0,3,4,1,0,1,0,1
1614,1,0,3,2,1,0,1,0,8
1617,1,0,3,4,1,0,1,0,1
1620,1,0,3,4,1,0,1,0,1
1621,1,0,3,4,1,0,1,8,9
1622,1,0,3,4,1,0,1,0,1
1623,1,0,3,4,1,2,6,7,0
1626,1,0,3,4,1,2,6,7,0
1629,1,0,3,4,1,2,6,7,0
1630,1,0,3,4,1,0,1,0,1
1631,0,1,0,0,4,1,4,1,2
1632,1,0,3,4,1,0,1,0,1
1633,1,0,3,4,1,0,1,0,1
1634,1,0,3,4,1,2,6,7,0
1638,0,1,0,0,4,1,4,1,2
1639,1,0,3,4,1,0,1,0,1
1641,1,0,2,1,5,3,5,4,5
1643,0,1,0,0,0,1,2,2,7
1644,0,1,0,0,4,1,4,1,2
1646,1,0,3,4,1,0,1,0,1
1649,1,0,3,4,0,2,6,7,0
1652,0,1,0,0,4,1,4,1,2
1658,1,0,3,4,0,2,6,7,0
1660,0,1,0,0,0,1,2,2,7
1665,1,0,2,1,1,5,0,6,6
1666,1,0,3,4,1,0,1,0,1
1667,0,1,0,0,4,1,4,1,2
1668,1,0,3,4,1,0,1,0,1
1669,1,2,1,3,2,6,7,5,3
1670,0,1,0,0,4,1,4,1,2
1672,0,1,0,0,4,1,4,1,2
1675,1,0,3,4,1,0,1,0,1
1676,1,0,3,4,1,2,6,7,0
1677,1,0,3,4,1,0,1,0,1
1679,1,0,3,4,1,0,1,0,1
1681,1,0,3,4,1,0,1,8,9
1683,1,0,2,1,1,5,0,6,6
1684,1,0,3,4,1,0,1,0,1
1685,0,1,0,0,4,1,4,1,2
1686,1,0,3,4,1,0,1,0,1
1688,1,0,3,2,1,0,1,0,8
1693,0,1,0,0,4,1,4,1,2
1694,1,2,1,3,3,4,3,3,4
1695,0,1,0,0,4,1,4,1,2
1697,0,1,0,0,4,1,4,1,2
1698,0,1,0,0,4,1,4,1,2
1699,1,0,3,2,1,0,1,0,8
1700,1,0,3,4,1,2,6,7,0
1703,0,1,2,1,0,2,2,7,7
1704,0,1,0,0,4,1,4,1,2
1706,0,1,0,0,4,1,4,1,2
1708,1,0,3,4,1,0,1,0,1
1709,1,0,3,4,1,2,6,7,0
1710,0,1,0,0,0,1,2,2,7
1712,1,0,3,4,1,0,1,0,1
1713,1,0,3,4,1,0,1,8,9
1718,0,1,0,0,4,1,4,1,2
1720,1,0,3,4,1,0,1,0,1
1721,1,0,3,4,1,0,1,0,1
1722,0,1,0,0,4,1,4,1,2
1724,0,1,0,0,4,1,4,1,2
1727,1,0,3,4,1,0,1,0,1
1729,0,1,0,0,0,1,2,2,7
1732,1,0,3,4,1,0,1,0,1
1733,1,0,3,4,1,0,1,0,1
1734,1,0,3,4,1,0,1,0,1
1735,0,1,0,0,4,1,4,1,2
1737,1,0,3,4,0,2,6,7,0
1738,0,1,0,0,4,1,4,1,2
1739,1,0,3,4,1,0,1,0,1
1740,0,1,0,0,0,1,2,2,7
1741,1,0,3,2,1,0,1,8,8
1743,0,1,0,0,4,1,4,1,2
1744,1,0,3,4,1,0,1,0,1
1746,1,0,3,4,1,0,1,0,1
1748,1,0,3,2,1,0,1,8,9
1755,0,1,0,0,0,1,2,2,7
1756,1,0,2,1,1,5,0,6,6
1757,1,0,3,4,1,0,1,8,9
1762,0,1,0,0,4,1,4,1,2
1764,1,0,3,4,1,0,1,8,9
1766,1,0,3,4,1,0,1,8,9
1770,0,1,0,0,0,2,2,2,7
1771,1,0,3,4,1,0,1,0,1
1772,0,1,0,0,4,1,4,1,2
1773,1,0,3,2,1,0,1,0,8
1778,1,2,1,3,2,6,7,5,3
1781,1,0,3,4,0,2,6,7,0
1782,0,1,0,0,4,1,4,1,2
1786,1,0,3,4,1,0,1,0,1
1787,1,0,3,2,1,0,1,0,8
1788,0,1,0,0,4,1,4,1,2
1791,1,0,3,4,1,0,1,0,1
1794,1,0,3,2,1,0,1,0,8
1797,1,0,3,4,1,0,1,0,1
1799,1,0,3,4,1,0,1,8,9
1800,1,0,3,4,1,0,1,0,1
1801,1,0,3,4,1,0,1,0,1
1804,1,0,3,4,1,0,1,8,9
1807,1,0,3,2,1,0,1,0,8
1808,1,0,3,4,1,0,1,0,1
1811,1,0,3,4,1,0,1,0,1
1816,0,1,0,0,4,1,4,1,2
1822,0,1,0,0,4,1,4,1,2
1824,0,1,0,0,0,1,2,2,7
1825,0,1,0,0,4,1,4,1,2
1828,0,1,0,0,4,1,4,1,2
1830,1,2,1,3,3,4,3,3,4
1832,0,1,0,0,4,1,4,1,2
1835,0,1,0,0,4,1,4,1,2
1836,0,1,0,0,4,1,4,1,2
1843,1,2,1,3,3,4,3,3,4
1848,1,0,3,4,1,0,1,0,1
1849,1,0,3,4,1,0,1,0,1
1853,0,1,0,0,4,1,4,1,2
1854,1,0,3,4,1,0,1,0,1
1855,0,1,0,0,4,1,4,1,2
1856,1,0,3,2,1,0,1,0,8
1857,1,0,3,2,1,0,1,0,8
1858,0,1,0,0,4,1,4,1,2
1859,1,0,3,4,1,2,6,7,0
1861,0,1,0,0,0,1,2,2,7
1863,1,0,3,2,1,0,1,0,8
1868,0,1,0,0,4,1,4,1,2
1869,1,0,3,4,1,0,1,0,1
1875,0,1,0,0,4,1,4,1,2
1877,1,0,3,2,1,0,1,0,8
1880,1,0,3,2,1,0,1,0,8
1881,1,0,3,4,1,0,1,8,9
1882,0,1,0,0,4,1,4,1,2
1883,1,0,3,4,1,2,6,7,0
1886,0,1,0,0,4,1,4,1,2
1887,1,0,3,4,1,0,1,8,9
1889,1,2,1,3,2,6,7,5,3
1890,1,0,3,2,1,0,1,0,8
1891,1,2,1,3,2,6,7,5,3
1892,1,0,3,4,1,0,1,0,1
1894,1,2,1,3,2,6,7,5,3
1895,1,0,3,4,1,0,1,0,1
1896,1,0,3,4,1,0,1,0,1
1898,0,1,0,0,4,1,4,1,2
1899,1,0,3,4,1,0,1,8,9
1900,1,0,3,4,1,2,6,7,0
1904,1,0,2,1,5,3,5,4,5
1906,1,2,1,3,2,6,7,5,3
1909,1,0,2,1,5,3,5,4,5
1910,1,0,3,4,1,0,1,0,1
1911,0,1,0,0,0,1,2,2,7
1912,1,0,3,2,1,0,1,0,8
1913,1,0,3,4,1,0,1,0,1
1914,0,1,0,0,4,1,4,1,2
1915,1,0,3,4,1,0,1,0,1
1916,0,1,0,0,0,1,2,2,7
1917,1,0,2,1,1,5,0,6,6
1918,1,0,3,4,1,0,1,0,1
1920,0,1,0,0,4,1,4,1,2
1922,1,0,3,4,1,2,6,7,0
1923,0,1,0,0,0,1,2,2,7
1924,0,1,0,0,4,1,4,1,2
1925,1,0,3,4,1,2,6,7,0
1927,1,0,3,4,1,0,1,8,9
1929,0,1,0,0,4,1,4,1,2
1931,1,0,3,4,1,0,1,0,1
1932,0,1,0,0,4,1,4,1,2
1936,1,0,3,2,1,0,1,0,8
1937,1,0,3,4,1,0,1,0,1
1938,1,0,3,2,1,0,1,8,9
1941,0,1,0,0,4,1,4,1,2
1944,0,1,0,0,4,1,4,1,2
1947,1,0,3,4,1,0,1,0,1
1950,0,1,0,0,4,1,4,1,2
1951,1,0,3,4,1,0,1,0,1
1954,1,0,3,4,1,0,1,8,9
1956,1,0,2,1,5,3,5,4,5
1957,1,0,3,4,1,0,1,8,9
1958,1,0,3,4,1,2,6,7,0
1960,1,0,3,4,1,0,1,0,1
1961,1,0,3,4,1,0,1,8,9
1962,1,0,3,4,1,0,1,0,1
1964,1,2,2,1,2,5,0,6,6
1966,1,0,3,4,1,0,1,0,1
1971,0,1,0,0,0,1,2,2,7
1972,1,0,3,4,1,0,1,0,1
1974,0,1,0,0,0,1,2,2,7
1975,0,1,0,0,4,1,4,1,2
1976,1,0,3,4,1,0,1,0,1
1980,0,1,0,0,4,1,4,1,2
1981,1,0,3,4,1,0,1,8,9
1982,1,0,2,1,5,3,5,4,5
1983,1,0,3,4,1,0,1,0,1
1984,1,0,3,4,1,0,1,0,1
1985,1,0,3,4,1,0,1,0,1
1986,1,0,3,2,1,0,1,8,8
1987,1,0,3,4,1,0,1,0,1
1989,0,1,0,0,4,1,4,1,2
1990,1,2,1,3,3,4,3,3,4
1992,0,1,0,0,0,1,2,2,7
1993,0,1,0,0,0,1,2,2,7
1995,1,0,3,4,1,2,6,7,0
1999,1,0,3,4,1,0,1,0,1
2001,1,0,3,2,1,0,1,0,8
2003,0,1,0,0,4,1,4,1,2
2005,1,0,3,4,1,0,1,0,1
2006,1,0,3,2,1,0,1,0,8
2009,1,0,3,4,1,0,1,0,1
2013,1,0,3,4,1,0,1,0,1
2014,1,0,3,2,1,0,1,0,8
2016,1,0,3,4,1,0,1,0,1
2017,1,0,3,4,1,0,1,0,1
2020,0,1,0,0,4,1,4,1,2
2021,1,0,3,4,1,0,1,0,1
2022,1,0,3,4,0,2,6,7,0
2025,0,1,0,0,4,1,4,1,2
2027,1,0,3,4,1,0,1,8,9
2030,1,0,3,2,1,0,1,0,8
2032,1,0,3,2,1,0,1,0,8
2035,1,0,3,4,1,0,1,0,1
2036,1,0,3,4,1,0,1,8,9
2041,0,1,0,0,4,1,4,1,2
2043,0,1,0,0,4,1,4,1,2
2044,1,0,3,4,1,0,1,0,1
2046,1,0,3,4,1,0,1,8,9
2047,0,1,0,0,0,1,2,2,7
2051,1,0,3,4,1,0,1,0,1
2052,1,1,2,1,0,2,2,7,7
2053,1,0,3,4,0,2,6,7,0
2054,1,0,3,4,1,0,1,0,1
2055,1,0,2,1,1,0,1,8,9
2056,0,1,0,0,0,1,2,2,7
2058,1,0,3,4,1,0,1,0,1
2059,0,1,0,0,4,1,4,1,2
2060,0,1,0,0,4,1,4,1,2
2062,1,0,3,4,1,0,1,0,1
2064,1,0,3,4,1,0,1,0,1
2065,0,1,0,0,4,1,4,1,2
2066,1,2,1,3,2,6,7,5,3
2068,1,2,1,3,2,6,7,5,3
2071,1,0,2,1,1,5,0,6,6
2074,1,0,3,4,1,0,1,0,1
2077,1,0,3,4,1,2,6,7,0
2078,1,0,3,4,1,0,1,0,1
2079,1,0,3,4,1,2,6,7,0
2080,1,0,3,4,1,0,1,0,1
2083,0,1,0,0,0,2,2,2,7
2087,0,1,0,0,0,1,2,2,7
2089,1,2,1,3,2,6,7,5,3
2090,1,0,3,4,1,0,1,0,1
2091,1,0,3,4,1,0,1,0,1
2095,1,0,3,4,1,0,1,0,1
2097,1,0,3,4,1,0,1,0,1
2098,1,0,3,4,1,0,1,8,9
2099,1,0,3,4,1,2,6,7,0
2100,0,1,0,0,4,1,4,1,2
2101,0,1,0,0,4,1,4,1,2
2105,1,0,3,4,1,0,1,0,1
2106,1,0,3,4,1,0,1,0,1
2107,1,0,3,4,1,0,1,0,1
2110,1,0,3,4,1,0,1,0,1
2112,1,0,3,4,1,0,1,0,1
2114,1,2,1,3,3,4,3,3,4
2115,0,1,0,0,4,1,4,1,2
2122,0,1,0,0,4,1,4,1,2
2123,0,1,0,0,4,1,4,1,2
2128,1,0,3,4,1,0,1,0,1
2129,1,0,3,4,1,0,1,0,1
2130,1,2,1,3,2,6,7,5,3
2132,1,0,3,2,1,0,1,0,8
2135,0,1,0,0,4,1,4,1,2
2138,1,0,3,4,1,2,6,7,0
2140,0,1,0,0,0,1,2,2,7
2141,1,0,3,4,1,0,1,0,1
2142,1,0,3,4,1,0,1,0,1
2143,0,1,0,0,0,1,2,2,7
2147,1,0,3,4,1,0,1,0,1
2148,1,0,2,1,1,5,0,6,6
2154,0,1,0,0,4,1,4,1,2
2155,1,0,3,2,1,0,1,0,8
2156,1,0,3,4,1,0,1,8,9
2160,0,1,0,0,4,1,4,1,2
2162,1,0,3,4,1,0,1,8,9
2164,1,0,3,4,1,2,6,7,0
2165,0,1,0,0,4,1,4,1,2
2167,0,1,0,0,4,1,4,1,2
2168,1,0,3,4,1,0,1,0,1
2170,1,0,3,2,1,0,1,8,9
2172,0,1,0,0,4,1,4,1,2
2173,1,0,3,2,1,0,1,0,8
2174,1,0,3,2,1,0,1,0,8
2175,1,0,3,4,1,0,1,0,1
2176,1,0,3,4,1,0,1,8,9
2178,0,1,0,0,0,1,2,2,7
2180,0,1,0,0,0,1,2,2,7
2181,1,0,3,4,1,0,1,0,1
2183,0,1,0,0,4,1,4,1,2
2191,1,0,3,4,1,0,1,8,9
2192,1,0,3,4,1,0,1,8,9
2193,1,0,3,4,1,0,1,8,9
2197,1,0,2,1,5,3,5,4,5
2202,0,1,0,0,4,1,4,1,2
2204,1,0,3,4,1,0,1,0,1
2205,1,2,1,2,2,6,7,5,8
2206,1,0,3,4,1,0,1,0,1
2207,1,0,3,4,1,0,1,8,9
2212,1,0,3,4,1,0,1,0,1
2217,1,0,3,2,1,0,1,0,8
2219,1,0,3,4,1,0,1,0,1
2220,1,0,3,4,1,0,1,0,1
2221,1,0,3,4,1,0,1,0,1
2223,1,0,3,2,1,0,1,0,8
2225,1,0,3,4,1,0,1,0,1
2226,0,1,0,0,4,1,4,1,2
2227,1,0,3,4,1,0,1,0,1
2228,1,0,3,4,1,0,1,0,1
2231,1,2,1,3,2,6,7,5,3
2232,1,0,2,1,1,5,0,6,6
2233,1,0,3,4,1,0,1,0,1
2236,0,1,0,0,4,1,4,1,2
2238,0,1,0,0,4,1,4,1,2
2240,1,0,3,4,1,0,1,0,1
2246,1,0,3,4,1,0,1,0,1
2247,0,1,0,0,4,1,4,1,2
2249,1,0,3,4,1,0,1,0,1
2250,1,0,3,4,1,0,1,0,1
2252,1,2,1,3,2,6,7,5,3
2255,1,0,3,4,1,0,1,0,1
2256,1,0,3,2,1,0,1,0,8
2258,0,1,0,0,0,1,2,2,7
2259,1,0,3,4,1,0,1,0,1
2260,1,0,3,2,1,0,1,0,8
2263,1,0,3,4,1,0,1,0,1
2264,0,1,0,0,0,1,2,2,7
2265,0,1,0,0,4,1,4,1,2
2267,1,0,3,2,1,0,1,8,8
2268,0,1,0,0,4,1,4,1,2
2270,0,1,0,0,0,1,2,2,7
2271,1,0,3,4,1,0,1,0,1
2272,1,0,3,2,1,0,1,0,8
2273,1,0,3,4,1,0,1,0,1
2274,1,0,3,4,1,0,1,0,1
2276,1,0,3,2,1,0,1,0,8
2277,1,2,1,3,2,6,7,5,3
2280,1,0,3,4,1,0,1,0,1
2281,0,1,0,0,4,1,4,1,2
2282,1,2,1,3,2,6,7,5,3
2288,1,2,1,3,3,4,3,3,4
2292,1,0,3,4,1,0,1,0,1
2294,1,2,1,3,3,4,3,3,4
2295,1,0,3,4,1,0,1,8,9
2296,0,1,0,0,0,1,2,2,7
2297,1,0,3,4,1,0,1,0,1
2298,0,1,0,0,0,1,2,2,7
2299,1,0,3,4,1,0,1,0,1
2309,1,0,3,4,1,2,6,7,0
2310,1,0,3,4,1,0,1,0,1
2312,1,0,3,4,1,0,1,0,1
2314,1,0,3,4,1,0,1,0,1
2317,0,1,0,2,4,1,4,1,8
2319,1,0,3,4,0,2,6,7,0
2320,1,0,3,4,1,0,1,0,1
2321,1,0,3,4,1,2,6,7,0
2324,1,0,3,4,1,0,1,8,9
2326,1,0,2,1,1,5,0,6,6
2331,0,1,0,0,4,1,4,1,2
2335,1,0,3,4,1,0,1,0,1
2336,1,0,3,4,1,2,6,7,0
2339,1,0,3,4,2,6,7,8,9
2340,1,0,3,4,0,2,6,7,0
2342,0,1,0,0,4,1,4,1,2
2343,1,0,3,4,1,0,1,8,9
2346,0,1,0,0,4,1,4,1,2
2352,0,1,0,0,4,1,4,1,2
2353,1,0,3,2,1,0,1,8,9
2354,1,2,1,3,2,6,7,5,3
2355,1,0,3,4,1,0,1,8,9
2356,1,0,3,2,1,0,1,0,8
2357,1,0,2,1,5,3,5,4,5
2360,1,0,3,4,1,0,1,0,1
2362,1,0,3,4,1,0,1,0,1
2365,1,0,3,4,1,2,6,7,0
2367,0,1,0,0,4,1,4,1,2
2368,1,0,3,4,1,0,1,0,1
2371,1,0,3,4,1,0,1,0,1
2372,1,0,3,4,1,0,1,0,1
2374,1,0,3,4,1,0,1,8,9
2376,1,0,3,4,1,0,1,0,1
2378,1,0,3,4,1,0,1,0,1
2379,1,0,2,1,1,5,0,6,6
2380,1,0,3,4,1,0,1,0,1
2381,1,0,2,1,1,5,0,6,6
2382,1,0,3,4,1,0,1,0,1
2383,1,0,3,4,1,0,1,0,1
2389,0,1,0,0,4,1,4,1,2
2390,1,0,3,2,1,0,1,0,8
2391,0,1,0,0,4,1,4,1,2
2398,1,0,3,4,1,0,1,0,1
2399,1,0,3,2,1,0,1,0,8
2402,1,0,3,4,1,0,1,0,1
2404,1,0,3,4,1,0,1,8,9
2405,1,0,3,4,1,0,1,0,1
2406,1,0,3,4,1,0,1,0,1
2409,1,0,0,0,4,0,4,1,2
2411,1,2,1,3,2,6,7,5,3
2412,0,1,0,0,0,1,2,2,7
2413,1,0,3,4,1,0,1,0,1
2415,0,1,0,0,4,1,4,1,2
2417,1,0,3,4,1,2,6,7,0
2418,0,1,0,0,4,1,4,1,2
2419,0,1,0,0,4,1,4,1,2
2420,1,0,3,4,1,0,1,0,1
2424,1,0,3,4,1,0,1,8,9
2426,1,0,3,4,1,0,1,0,1
2427,1,0,3,4,1,0,1,0,1
2428,1,0,3,4,1,0,1,0,1
2429,0,1,0,0,4,1,4,1,2
2431,0,1,0,0,4,1,4,1,2
2432,1,0,3,4,1,0,1,0,1
2435,0,1,0,0,4,1,4,1,2
2436,1,0,3,4,1,0,1,0,1
2441,0,1,0,0,0,1,2,2,7
2443,0,1,0,0,4,1,4,1,2
2445,1,0,3,4,1,0,1,8,9
2446,1,0,3,2,1,0,1,0,8
2447,1,0,3,4,1,0,1,0,1
2448,1,0,3,4,1,0,1,0,1
2450,1,0,3,4,1,0,1,0,1
2451,0,1,0,0,0,1,2,2,7
2452,1,0,3,4,1,0,1,0,1
2453,1,0,3,4,1,0,1,8,9
2454,1,0,2,1,5,3,5,4,5
2455,1,0,3,4,1,0,1,0,1
2457,1,0,3,4,1,0,1,0,1
2459,0,1,0,0,4,1,4,1,2
2460,1,0,3,4,1,0,1,0,1
2461,1,0,3,4,1,0,1,0,1
2467,1,2,1,3,2,6,7,5,3
2468,1,0,3,4,1,0,1,0,1
2469,0,1,2,1,0,2,2,7,7
2471,1,0,3,4,1,0,1,0,1
2472,0,1,0,2,4,1,4,1,8
2473,1,0,3,2,1,0,1,0,8
2474,1,0,3,4,1,0,1,0,1
2475,1,0,3,4,1,0,1,0,1
2477,1,0,2,1,1,5,0,6,6
2479,1,0,3,4,1,0,1,0,1
2480,1,0,3,4,1,0,1,8,9
2481,1,0,3,4,1,0,1,0,1
2485,1,0,2,1,5,3,5,4,5
2486,0,1,0,0,4,1,4,1,2
2489,1,0,3,4,1,2,6,7,0
2490,1,0,3,4,1,0,1,0,1
2491,1,0,3,4,1,0,1,0,1
2492,1,0,3,4,1,2,6,7,0
2496,0,1,0,0,4,1,4,1,2
2497,1,0,3,2,1,0,1,0,8
2498,1,0,3,4,1,0,1,8,9
2500,1,0,3,4,1,0,1,0,1
2502,1,0,3,4,1,0,1,0,1
2505,1,0,3,2,1,0,1,8,9
2506,1,0,3,4,1,2,6,7,0
2508,1,0,3,4,1,0,1,8,9
2510,1,0,3,4,1,0,1,0,1
2513,1,0,3,4,1,0,1,0,1
2514,0,1,0,0,4,1,4,1,2
2518,1,0,3,2,1,0,1,0,8
2519,0,1,0,0,4,1,4,1,2
2520,1,2,1,3,2,6,7,5,3
2522,1,0,3,4,1,0,1,0,1
2523,1,0,3,4,1,0,1,0,1
2524,1,0,3,4,1,2,6,7,0
2526,1,0,3,4,1,0,1,0,1
2532,1,0,3,4,1,0,1,0,1
2534,1,0,2,1,1,5,0,6,6
2535,1,0,3,4,1,0,1,0,1
2536,0,1,0,0,4,1,4,1,2
2540,1,2,1,3,2,6,7,5,3
2547,0,1,0,0,4,1,4,1,2
2550,1,0,3,4,1,0,1,0,1
2551,1,0,3,2,1,0,1,0,8
2552,1,0,3,4,1,0,1,0,1
2553,1,0,3,4,1,0,1,0,1
2554,1,0,3,2,1,0,1,0,8
2557,1,0,3,4,1,0,1,0,1
2559,0,1,0,0,4,1,4,1,2
2560,1,2,1,3,2,6,7,5,3
2562,1,0,3,4,1,0,1,0,1
2564,0,1,0,0,4,1,4,1,2
2565,1,2,1,3,2,6,7,5,3
2568,1,0,3,4,1,0,1,0,1
2569,0,1,0,0,0,1,2,2,7
2570,0,1,0,0,4,1,4,1,2
2571,0,1,0,0,4,1,4,1,2
2575,1,0,3,4,1,0,1,0,1
2576,1,2,1,3,2,6,7,5,3
2577,0,1,0,0,4,1,4,1,2
2579,0,1,0,0,4,1,4,1,2
2583,0,1,0,0,4,1,4,1,2
2584,0,1,0,0,4,1,4,1,2
2585,0,1,0,0,4,1,4,1,2
2587,1,2,1,3,2,6,7,5,3
2590,1,0,2,1,1,5,0,6,6
2592,0,1,0,0,0,1,2,2,7
2593,0,1,2,1,0,2,2,2,7
2598,0,1,0,0,4,1,4,1,2
2602,1,0,3,4,1,0,1,0,1
2603,1,2,1,3,2,6,7,5,3
2604,1,0,3,4,1,0,1,0,1
2605,0,1,0,0,0,1,2,2,7
2606,1,0,2,1,1,5,0,6,6
2607,1,0,2,1,5,3,5,4,5
2608,0,1,0,0,4,1,4,1,2
2609,1,0,3,4,1,0,1,8,9
2610,0,1,0,0,4,1,4,1,2
2612,0,1,0,0,4,1,4,1,2
2620,1,0,3,4,1,0,1,8,9
2621,0,1,0,0,4,1,4,1,2
2622,1,0,3,4,1,0,1,8,9
2623,0,1,0,0,4,1,4,1,2
2624,0,1,0,0,0,1,2,2,7
2625,0,1,0,0,0,1,2,2,7
2627,0,1,0,0,4,1,4,1,2
2628,0,1,0,0,4,1,4,1,2
2629,1,0,2,1,1,5,0,6,6
2631,1,0,2,1,5,3,5,4,5
2633,1,0,3,2,1,0,1,0,8
2634,1,0,3,2,1,0,1,0,8
2635,1,0,2,1,5,3,5,4,5
2637,0,1,0,0,0,1,2,2,7
2638,0,1,0,0,4,1,4,1,2
2640,1,0,3,4,1,0,1,0,1
2641,1,0,3,4,1,0,1,8,9
2643,1,0,3,4,1,0,1,8,9
