# kNN_Marios_1 NN_Marios_1
6.500000000000003171e-03 6.583281471394001813e-03
5.100000000000001234e-03 8.979411707259715714e-03
1.650000000000000425e-02 4.032984208315609775e-02
8.000000000000001901e-03 8.540385146625337903e-03
1.170000000000000553e-02 1.788155876100063282e-02
6.800000000000003091e-03 1.880654800683259978e-02
1.930000000000000465e-02 2.130520258098840547e-02
8.300000000000000086e-03 2.737097067001740928e-03
9.300000000000002709e-03 6.540303607471285863e-03
6.600000000000003433e-03 7.655656947754324940e-03
1.160000000000000267e-02 1.796554271581797386e-09
1.340000000000000566e-02 1.929478157311678016e-02
6.410000000000001807e-02 5.843982469290496390e-02
3.300000000000001717e-03 5.831421441398560758e-03
1.450000000000000420e-02 9.161399961449207333e-03
5.040000000000002117e-02 7.010060049593448694e-02
8.300000000000000086e-03 3.297408474609255652e-02
2.090000000000000538e-02 1.620279369875788494e-02
6.300000000000002646e-03 8.095493074506522960e-03
5.700000000000001940e-03 1.286266507580876260e-02
1.981000000000000261e-01 9.817054688930511308e-02
5.200000000000001496e-03 6.986415022984147731e-03
8.080000000000001070e-02 2.655154340434819418e-02
5.670000000000002816e-02 2.594884157180786174e-02
1.720000000000000001e-02 3.093984344974159972e-02
2.086000000000000354e-01 1.160578621923923637e-01
1.215999999999999998e-01 8.370719447731972407e-02
1.850000000000000255e-02 4.339933399111033097e-02
3.450000000000000289e-02 3.343887945637107062e-02
6.800000000000003091e-03 1.101052327081561248e-02
2.120000000000000356e-02 2.576383350417018117e-02
2.630000000000001087e-02 2.411658777855336944e-02
1.520000000000000170e-02 1.607006911188364057e-02
1.030000000000000186e-02 1.240843268111348034e-02
2.530000000000000998e-02 2.838893562555313069e-02
7.900000000000002506e-03 2.992990362690762466e-03
6.000000000000000992e-03 8.468069899827242175e-03
1.010000000000000203e-01 8.072438955307006947e-02
5.250000000000002581e-02 3.095938824117183685e-02
6.600000000000001699e-03 1.195999193936586255e-02
3.810000000000000886e-02 5.012657120823860168e-02
4.040000000000001229e-02 5.102938160300254239e-02
8.100000000000001296e-03 1.073135855607688580e-02
6.800000000000000488e-03 6.234237349126487381e-03
1.330000000000000626e-02 1.429790973663330224e-02
4.900000000000001577e-03 8.119786307215690752e-03
7.550000000000001155e-02 7.632452368736267201e-02
3.500000000000001808e-03 5.149206873029470687e-03
7.400000000000002062e-03 2.360452309250831576e-02
1.800000000000000818e-03 6.179142096079885682e-03
2.210000000000000506e-02 2.109245033934712549e-02
5.000000000000001839e-03 7.246402120217683776e-03
6.510000000000003284e-02 3.467667827382684559e-02
1.110000000000000223e-02 5.077161760590202448e-07
2.050000000000000433e-02 3.922242917120456751e-02
4.000000000000000777e-02 4.118703465908765682e-02
4.760000000000001730e-02 3.788460820913314153e-02
1.480000000000000412e-02 1.399839391931891400e-02
1.170000000000000345e-01 9.902912214398384982e-02
8.100000000000001296e-03 1.238778335042298000e-02
1.616999999999999826e-01 8.963983237743376742e-02
8.300000000000003555e-03 9.687869843037334814e-04
2.110000000000000764e-02 1.818590349517762786e-02
2.600000000000001268e-02 1.884190048091113553e-02
8.440000000000001668e-02 3.440914975479245075e-02
2.376000000000000334e-01 1.179751794785261210e-01
1.600000000000000727e-03 4.575088927522301743e-03
1.890000000000000707e-02 1.558047677390277455e-02
4.800000000000001488e-02 3.087170440703630031e-02
4.900000000000001577e-03 6.219272292219102730e-03
1.700000000000000773e-03 3.938539710361510515e-03
2.580000000000001042e-02 4.394430018961428819e-02
1.760000000000000106e-02 2.142252058722079328e-02
1.120000000000000509e-02 8.230567201972006225e-03
3.010000000000001563e-02 3.342875780537725439e-02
3.470000000000001555e-02 2.825430473312735488e-02
7.799999999999999642e-03 6.743419894482941337e-03
2.300000000000000655e-02 3.094430072233080725e-02
1.860000000000000195e-02 1.513119296170771164e-02
2.520000000000000712e-02 3.355718182399868715e-02
2.050000000000000433e-02 3.520436555147170993e-02
2.510000000000001119e-02 7.825365504832006852e-03
9.050000000000002487e-02 1.358948532953974044e-04
8.300000000000001821e-03 7.876843349076807083e-03
6.370000000000003437e-02 3.069996045902371323e-02
4.000000000000000777e-02 1.950997178442776675e-02
1.740000000000000227e-02 1.625872252043336630e-02
1.800000000000000168e-03 4.390167496057984127e-04
2.009999999999999842e-01 1.179139364510774779e-01
2.210000000000000506e-02 1.884278125129639977e-02
7.500000000000001457e-03 1.428725290112197767e-02
6.600000000000003433e-03 9.418765697628258063e-03
2.020000000000000268e-02 2.688435448333621053e-02
2.160000000000000461e-02 2.956539759412408347e-02
2.600000000000001268e-02 4.873308014124631826e-02
2.460000000000000381e-02 3.023836195468902407e-02
1.370000000000000384e-02 3.620728313922882274e-02
1.768000000000000127e-01 1.227421610057353868e-01
3.370000000000000773e-02 4.919988099485635147e-02
5.200000000000001496e-03 5.859674974344671397e-03
2.320000000000000534e-02 2.783056108281016863e-02
4.400000000000001132e-03 7.485199882648885077e-03
1.440000000000000134e-02 2.453410826623439456e-02
1.770000000000000392e-02 2.075316242873669059e-02
5.760000000000002618e-02 6.021465402096511099e-02
4.500000000000001395e-03 9.907554262317715132e-03
4.400000000000002000e-03 1.898776939138769812e-02
6.300000000000002646e-03 7.902940618805587292e-03
6.300000000000002646e-03 9.320253664627671172e-03
1.000000000000000368e-02 4.194060305397466721e-07
1.897999999999999965e-01 1.142343591898679761e-01
2.090000000000000885e-02 2.743353655561804952e-02
2.250000000000000958e-02 1.647948596160858301e-02
1.560000000000000275e-02 1.413666707463562267e-02
1.090000000000000344e-02 1.051085873506963156e-02
3.540000000000000091e-02 4.206568380817771180e-02
7.510000000000001397e-02 8.319248512387275585e-02
5.810000000000002662e-02 2.708866314962506475e-02
4.520000000000001100e-02 2.534105753526091909e-02
1.760000000000000106e-02 3.926545474678277969e-02
1.718000000000000083e-01 1.146848282217979298e-01
5.120000000000002327e-02 2.271875286474824007e-02
1.740000000000000227e-02 8.754456281215292599e-07
2.570000000000000756e-02 4.505480438470839399e-02
5.160000000000002085e-02 3.246968703344464691e-02
7.200000000000003272e-03 1.385858042704057966e-03
4.800000000000001314e-03 6.183518609032034700e-03
3.200000000000001454e-03 6.749375946819781598e-03
4.600000000000001657e-03 5.431323875673113935e-03
3.340000000000001301e-02 4.406197346746921345e-02
7.700000000000001114e-03 1.312970005907118307e-02
1.050000000000000412e-02 3.038561810972169579e-03
2.710000000000000603e-02 4.050411805510520380e-02
3.400000000000001545e-03 8.536348473280669022e-03
6.000000000000003247e-02 1.846312616951763241e-02
1.920000000000000179e-02 1.098226877860724801e-02
1.339000000000000190e-01 1.026504006236791666e-01
1.290000000000000521e-02 1.395746196620166121e-02
1.418000000000000371e-01 8.431315727531908666e-02
2.630000000000001087e-02 3.878357652574777187e-02
1.132000000000000367e-01 8.120112426579000064e-02
2.130000000000000643e-02 2.255236174911260522e-02
1.980000000000000510e-02 2.593470983207226202e-02
5.860000000000002707e-02 2.929158251732588009e-02
1.080000000000000404e-02 1.381927884183823882e-02
8.200000000000000691e-03 7.310062577016650590e-03
1.048000000000000459e-01 5.122206531465053198e-02
1.450000000000000420e-02 3.135201906785368975e-02
5.200000000000001496e-03 8.003049497492613004e-03
1.620000000000000259e-02 2.657343605533242156e-02
5.600000000000002545e-03 7.061791359446942251e-03
1.708000000000000074e-01 1.159014708548784106e-01
4.000000000000001818e-03 5.102174028288573859e-03
1.270000000000000295e-02 1.246441578259691561e-02
1.700000000000000773e-03 4.821102714631706962e-03
9.700000000000003758e-03 1.493677508085965687e-02
1.200000000000000372e-02 9.202403039671481003e-03
1.660000000000000364e-02 7.415429410937546435e-03
1.460000000000000533e-02 1.085986574180424283e-02
1.690000000000000530e-02 1.176816986873746064e-02
1.968000000000000027e-01 1.121990267187356893e-01
7.400000000000002062e-03 1.037410016171634239e-02
2.600000000000000748e-03 9.779389398172497888e-03
9.200000000000003314e-03 8.279582560062406782e-03
8.200000000000002426e-03 1.400273545179515911e-02
1.779000000000000026e-01 1.311883491277694436e-01
3.300000000000001717e-03 4.916400674264878763e-03
2.207000000000000628e-01 1.243753462284803435e-01
9.500000000000001499e-03 1.413407775573432591e-02
9.300000000000002709e-03 3.203908664236223419e-03
2.420000000000000970e-02 4.660296790301800968e-02
2.720000000000001236e-02 4.843102402985095117e-02
3.400000000000001545e-03 6.748999324627221255e-03
1.650000000000000425e-02 2.186272968538105835e-02
9.300000000000002709e-03 1.702869949862360552e-02
9.100000000000003919e-03 1.162909899838268646e-02
8.940000000000002112e-02 4.142924271523952540e-02
1.318999999999999617e-01 1.000081287324428442e-01
5.100000000000002101e-03 6.183979077031836677e-03
1.670000000000000304e-02 1.629634169861673976e-02
1.860000000000000195e-02 1.241379610495641633e-02
1.750000000000000513e-02 1.163219343870878358e-02
9.100000000000002184e-03 9.381702672690154024e-03
1.880000000000000421e-02 3.284200472757219796e-02
3.100000000000001192e-03 5.400050565913261120e-04
1.571000000000000174e-01 1.119349221140146372e-01
5.270000000000001072e-02 7.594136121151234689e-04
8.400000000000001216e-03 1.146907999209361264e-03
2.070000000000000312e-02 9.972647256217897008e-03
7.700000000000001114e-03 1.289151628501713186e-02
2.550000000000001224e-02 3.820309777802322147e-03
2.000000000000000736e-02 2.197458663024007969e-02
3.100000000000001713e-02 3.475872782990337140e-02
9.030000000000001914e-02 7.797778002917765683e-02
2.800000000000001273e-03 7.857616995461284143e-03
1.270000000000000642e-02 3.131438361480832350e-02
3.700000000000001898e-03 9.380806684494018971e-03
4.830000000000001653e-02 5.121810805052517956e-02
1.300000000000000634e-02 9.341013100929560289e-03
7.700000000000001114e-03 7.962506641633807988e-03
3.470000000000000862e-02 3.387586759403348607e-02
1.142000000000000098e-01 3.951114400215375091e-03
1.680000000000000590e-02 2.484395217150449711e-02
1.770000000000000046e-02 9.822715776972471696e-03
1.210000000000000485e-02 1.936731559421712209e-03
1.365000000000000102e-01 6.789521109312772473e-02
2.220000000000000445e-02 2.675815168768167635e-02
4.200000000000001649e-02 6.108966369181872968e-02
3.200000000000001454e-03 8.140232986770568752e-03
1.960000000000000284e-02 1.756866245530545878e-02
2.730000000000001176e-02 1.859700218774378022e-02
3.640000000000000874e-02 2.809018107131123348e-02
1.117000000000000215e-01 8.079288095235823142e-02
8.100000000000001296e-03 6.569561231881381087e-03
5.200000000000001496e-03 9.045272083021698925e-03
4.490000000000000935e-02 2.118978437036275753e-02
9.600000000000002628e-03 3.025012718513607826e-02
2.170000000000000401e-02 3.891169667243956493e-02
1.150000000000000501e-02 1.265757455490529662e-02
9.890000000000002955e-02 1.114624582976102840e-01
6.400000000000002909e-03 4.266020867507904629e-03
1.179000000000000048e-01 7.446417190134524411e-02
1.340000000000000566e-02 2.234158804640173912e-02
7.800000000000003111e-03 5.172743859147884392e-03
5.400000000000002021e-03 7.574694636277854061e-03
9.100000000000003919e-03 1.129224246833473479e-02
5.000000000000001839e-03 5.435508140362798994e-03
5.330000000000002791e-02 3.732370458543299990e-02
1.890000000000000360e-02 8.533553186329119027e-06
8.800000000000000530e-03 7.294017728418113015e-03
1.300000000000000634e-02 1.231099564582109444e-02
2.390000000000000804e-02 3.989059034734963871e-02
3.330000000000001015e-02 4.994949948042631815e-02
2.550000000000001224e-02 3.989691641181707799e-02
1.930000000000000465e-02 2.732282971963286705e-02
2.400000000000000744e-02 3.539805445820093377e-02
2.620000000000001147e-02 3.214529862627386880e-02
8.100000000000004766e-03 1.023745414800941896e-02
1.750000000000000513e-02 1.251447167247533854e-02
1.650000000000000772e-02 2.393743246793746809e-02
5.200000000000001496e-03 5.378131847828626286e-03
2.073000000000000398e-01 1.144167142361402351e-01
1.350000000000000332e-02 3.171811986714601767e-02
7.100000000000003877e-03 5.799183854833245277e-03
9.800000000000003153e-03 1.632657294161618186e-02
1.270000000000000642e-02 9.097549207508565799e-03
6.100000000000002989e-03 9.233074546791612824e-03
1.050000000000000239e-02 3.965257634117733826e-03
1.582999999999999963e-01 1.037828714400530067e-01
3.390000000000002039e-02 2.846571210771798796e-02
6.400000000000002909e-03 1.294314480386674418e-02
1.240000000000000477e-02 1.808438902720808927e-02
9.760000000000003395e-02 9.064042218029497167e-02
1.990000000000000449e-02 4.447939231991767522e-02
1.629999999999999782e-01 1.108280591666698511e-01
6.100000000000002989e-03 2.362512385589070861e-03
4.700000000000001052e-03 6.375409015454351624e-03
2.013000000000000345e-01 1.222673325240612313e-01
4.500000000000001395e-03 6.667003813199698023e-03
1.930000000000000465e-02 9.557631328516435218e-04
1.470000000000000820e-02 1.289481552317738380e-02
1.970000000000000570e-02 2.152854111045598984e-02
6.300000000000002646e-03 1.264454621821642019e-02
1.850000000000000602e-02 8.631976228207348389e-03
9.400000000000002104e-03 5.810799100436270584e-03
1.780000000000000332e-02 3.675804145634174736e-02
7.900000000000002506e-03 8.776151412166654370e-03
1.110000000000000396e-02 1.628081128466874264e-02
5.900000000000000730e-03 6.685889284126460622e-03
1.120000000000000336e-02 1.677175332792103443e-02
9.400000000000002104e-03 1.810916442424059108e-02
1.940000000000000405e-02 4.224860470741988172e-02
1.710000000000000756e-02 1.563635898754000414e-02
6.960000000000002296e-02 5.618568202480674068e-02
3.450000000000000983e-02 3.102219354361295672e-02
6.680000000000001215e-02 2.682041514664888077e-02
4.960000000000001907e-02 1.636055974289775047e-02
1.890000000000000360e-02 1.739046479575335688e-02
1.000000000000000194e-02 2.003056589514017397e-02
6.700000000000001961e-03 1.930703506473354009e-09
2.680000000000001131e-02 2.600522242486476635e-02
5.200000000000002537e-02 8.498256923048758127e-03
1.090000000000000344e-02 9.049725811928510319e-03
9.700000000000002023e-03 7.383692087605596248e-03
6.720000000000002360e-02 2.854160716757177946e-02
1.900000000000001080e-03 6.397003126330673417e-03
2.170000000000000748e-02 3.703879985958337395e-02
1.345999999999999419e-01 8.402414284646513021e-02
9.510000000000003173e-02 2.281978297047317084e-02
2.850000000000001490e-02 3.901210691779851553e-02
2.350000000000001046e-02 2.357770577073097645e-02
2.620000000000000800e-02 3.081277217715978553e-02
2.700000000000001010e-03 7.479312648065387925e-03
6.740000000000001545e-02 4.806523315608501185e-02
7.600000000000002587e-03 9.877740330994129112e-03
2.980000000000001398e-02 3.653305169194936280e-02
2.510000000000000425e-02 4.258398540318011904e-02
2.620000000000000800e-02 3.043346963822841575e-02
8.600000000000001740e-03 1.162444271147250983e-02
1.580000000000000154e-02 1.654383044689894042e-02
2.380000000000000518e-02 2.140149657614528675e-02
1.078000000000000347e-01 9.188195973634719071e-02
2.380000000000000865e-02 2.901847084984183339e-02
1.500000000000000291e-02 2.110008684918284264e-02
1.700000000000000773e-03 3.274878514930606131e-03
6.600000000000003433e-03 8.327630748972296437e-03
3.830000000000000765e-02 6.547033131122588501e-02
1.260000000000000286e-01 1.027420581877231537e-01
3.300000000000001717e-03 1.060427745159131275e-04
1.210000000000000485e-02 1.141645943745970941e-02
2.580000000000001042e-02 3.015499260276556168e-02
5.770000000000002904e-02 4.739267267286777219e-02
1.680000000000000243e-02 1.833295299671590384e-02
5.000000000000001839e-03 3.031818490267432946e-08
1.559999999999999928e-02 2.858941970393061305e-02
4.890000000000001290e-02 4.783753290772436995e-02
1.500000000000000465e-02 3.135216956958174900e-02
2.150000000000000522e-02 1.973400999791920241e-02
2.150000000000000522e-02 4.501731805503368655e-02
